STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_meas,Traffic and transport measurement,airp_pr,Airport pairs (routes),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-02,,22329,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-03,,27050,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-04,,31332,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-05,,32451,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-06,,31689,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-07,,32309,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-08,,28782,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-09,,32711,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-10,,34013,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-11,,26537,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_CZ_LKPR,AMSTERDAM/SCHIPHOL airport - PRAHA/RUZYNE airport,2018-12,,28457,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-01,,11890,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-02,,12114,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-03,,13560,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-04,,14416,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-05,,14662,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-06,,13405,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-07,,11421,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-08,,11230,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-09,,13221,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-10,,16073,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-11,,12727,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDB,AMSTERDAM/SCHIPHOL airport - BERLIN-BRANDENBURG airport,2018-12,,12830,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-01,,29996,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-02,,30727,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-03,,34771,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-04,,41786,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-05,,37616,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-06,,39484,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-07,,43249,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-08,,34240,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-09,,38416,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-10,,39036,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-11,,34911,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDF,AMSTERDAM/SCHIPHOL airport - FRANKFURT/MAIN airport,2018-12,,32281,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-01,,18032,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-02,,18397,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-03,,21214,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-04,,22511,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-05,,20251,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-06,,18793,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-07,,20158,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-08,,18484,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-09,,20744,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-10,,21561,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-11,,20190,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDH,AMSTERDAM/SCHIPHOL airport - HAMBURG airport,2018-12,,18976,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-01,,9759,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-02,,8936,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-03,,10339,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-04,,10444,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-05,,10030,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-06,,9693,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-07,,10021,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-08,,10623,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-09,,10388,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-10,,11548,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-11,,10814,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDL,AMSTERDAM/SCHIPHOL airport - DUESSELDORF airport,2018-12,,9586,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-01,,36455,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-02,,36790,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-03,,40485,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-04,,44318,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-05,,42579,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-06,,43243,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-07,,45428,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-08,,36981,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-09,,46600,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-10,,43116,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-11,,41353,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDM,AMSTERDAM/SCHIPHOL airport - MUENCHEN airport,2018-12,,38223,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-01,,6776,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-02,,7060,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-03,,8953,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-04,,8976,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-05,,8670,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-06,,8625,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-07,,7956,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-08,,6791,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-09,,9477,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-10,,9278,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-11,,8561,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDN,AMSTERDAM/SCHIPHOL airport - NUERNBERG airport,2018-12,,7425,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-01,,12714,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-02,,12441,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-03,,13959,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-04,,15645,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-05,,15031,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-06,,14911,,,,,
dataflow,ESTAT:AVIA_PAR_NL(1.0),Air passenger transport routes between partner airports and main airports in the Netherlands,M,Monthly,PAS,Passenger,PAS_CRD_DEP,Passengers carried (departures),NL_EHAM_DE_EDDS,AMSTERDAM/SCHIPHOL airport - STUTTGART airport,2018-07,,15275,,,,,
